AGEP Age,MDCP Social Marital Status,OCC06P Occupation 06 (ANZSCO),None,One,Two,Three,Four,Five,Six or more,Not applicable,Total
39,Not married,Clerical and Administrative Workers,543,166,213,70,14,0,0,417,1425
39,Not married,Sales Workers,138,26,64,32,16,3,0,246,526
39,Not married,Machinery Operators And Drivers,25,12,13,8,0,0,0,404,462
39,Not married,Labourers,82,31,52,30,8,7,3,370,583
39,Not married,Inadequately described,15,7,0,0,0,0,0,54,76
39,Not married,Not stated,9,3,0,7,0,0,0,25,41
39,Not married,Not applicable,239,154,240,146,75,30,24,704,1611
40,Married in a registered marriage,Managers,106,103,403,245,75,21,6,1844,2798
40,Married in a registered marriage,Professionals,68,97,251,111,19,3,6,851,1410
40,Married in a registered marriage,Technicians and Trades Workers,33,33,100,62,7,0,3,725,962
40,Married in a registered marriage,Community and Personal Service Workers,45,70,340,194,38,10,0,447,1136
40,Married in a registered marriage,Clerical and Administrative Workers,291,357,1785,778,193,35,17,743,4200
40,Married in a registered marriage,Sales Workers,73,106,425,189,45,7,3,632,1484
40,Married in a registered marriage,Machinery Operators And Drivers,19,18,54,23,10,3,0,789,905
40,Married in a registered marriage,Labourers,52,58,284,144,39,8,6,579,1168
40,Married in a registered marriage,Inadequately described,4,5,32,7,5,0,0,82,139
40,Married in a registered marriage,Not stated,4,8,23,15,3,0,0,32,87
40,Married in a registered marriage,Not applicable,144,321,1233,837,334,108,89,499,3566
40,Married in a de facto marriage,Managers,44,14,36,5,3,0,0,255,363
40,Married in a de facto marriage,Professionals,45,9,15,5,3,0,0,162,245
40,Married in a de facto marriage,Technicians and Trades Workers,17,8,18,0,0,0,0,108,162
40,Married in a de facto marriage,Community and Personal Service Workers,19,24,37,18,3,0,0,89,188
40,Married in a de facto marriage,Clerical and Administrative Workers,121,70,116,32,15,3,3,139,504
40,Married in a de facto marriage,Sales Workers,34,20,42,10,8,4,0,91,196
40,Married in a de facto marriage,Machinery Operators And Drivers,7,4,7,3,0,0,0,118,137
40,Married in a de facto marriage,Labourers,19,15,19,9,3,0,0,99,176
40,Married in a de facto marriage,Inadequately described,8,0,0,0,0,0,0,9,22
40,Married in a de facto marriage,Not stated,0,3,3,0,0,0,0,3,12
40,Married in a de facto marriage,Not applicable,35,87,110,56,36,12,8,106,461
40,Not married,Managers,145,41,62,25,0,3,0,370,649
40,Not married,Professionals,135,33,48,7,3,3,0,284,521
40,Not married,Technicians and Trades Workers,44,15,14,11,4,0,0,285,372
40,Not married,Community and Personal Service Workers,70,41,76,30,15,5,4,164,404
40,Not married,Clerical and Administrative Workers,487,147,211,90,21,3,4,326,1292
40,Not married,Sales Workers,129,52,76,30,9,3,0,242,538
40,Not married,Machinery Operators And Drivers,30,6,9,9,0,0,0,384,432
40,Not married,Labourers,94,30,62,33,15,8,0,319,561
40,Not married,Inadequately described,17,0,5,0,0,0,0,33,55
40,Not married,Not stated,5,0,0,0,0,0,0,20,26
40,Not married,Not applicable,244,144,214,139,67,19,22,713,1570
41,Married in a registered marriage,Managers,86,95,383,197,64,13,6,1702,2553
41,Married in a registered marriage,Professionals,61,86,260,85,30,8,3,761,1283
41,Married in a registered marriage,Technicians and Trades Workers,21,33,109,55,10,3,3,716,950
41,Married in a registered marriage,Community and Personal Service Workers,34,69,314,177,41,8,4,382,1033
41,Married in a registered marriage,Clerical and Administrative Workers,257,343,1573,745,173,38,11,742,3867
41,Married in a registered marriage,Sales Workers,56,92,396,207,48,7,4,526,1337
41,Married in a registered marriage,Machinery Operators And Drivers,20,12,59,26,13,0,0,796,934
41,Married in a registered marriage,Labourers,54,105,289,135,52,10,0,540,1186
41,Married in a registered marriage,Inadequately described,13,8,21,11,3,0,0,80,135
41,Married in a registered marriage,Not stated,4,0,15,9,7,0,0,36,66
41,Married in a registered marriage,Not applicable,126,314,1173,737,302,95,78,540,3356
41,Married in a de facto marriage,Managers,47,29,29,14,5,3,0,243,375
41,Married in a de facto marriage,Professionals,40,14,31,7,3,3,0,135,234
41,Married in a de facto marriage,Technicians and Trades Workers,19,9,14,3,3,0,0,104,147
41,Married in a de facto marriage,Community and Personal Service Workers,24,15,27,12,5,0,3,71,152
41,Married in a de facto marriage,Clerical and Administrative Workers,138,63,121,43,9,8,0,114,484
41,Married in a de facto marriage,Sales Workers,31,24,25,11,5,0,0,90,188
41,Married in a de facto marriage,Machinery Operators And Drivers,5,0,8,0,0,3,0,109,123
41,Married in a de facto marriage,Labourers,20,17,27,11,0,3,0,97,175
41,Married in a de facto marriage,Inadequately described,0,3,0,8,0,0,0,22,35
41,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,5,4
41,Married in a de facto marriage,Not applicable,36,63,78,54,26,3,3,102,358
41,Not married,Managers,156,42,61,14,11,3,0,351,639
41,Not married,Professionals,129,34,58,18,7,0,0,250,491
41,Not married,Technicians and Trades Workers,52,12,25,11,0,0,0,268,369
41,Not married,Community and Personal Service Workers,76,37,66,28,19,3,0,142,374
41,Not married,Clerical and Administrative Workers,465,139,207,98,18,0,0,361,1295
41,Not married,Sales Workers,82,54,77,39,3,3,0,185,444
41,Not married,Machinery Operators And Drivers,22,10,9,4,0,0,0,342,395
41,Not married,Labourers,77,49,61,34,9,0,7,291,521
41,Not married,Inadequately described,15,3,3,4,0,0,0,28,57
41,Not married,Not stated,5,0,6,3,3,0,0,14,33
41,Not married,Not applicable,225,152,230,152,63,45,29,681,1581
42,Married in a registered marriage,Managers,97,110,401,208,88,13,7,1803,2725
42,Married in a registered marriage,Professionals,75,67,240,105,27,3,4,766,1287
42,Married in a registered marriage,Technicians and Trades Workers,14,33,121,69,25,3,0,682,944
42,Married in a registered marriage,Community and Personal Service Workers,49,70,333,169,54,7,3,354,1035
42,Married in a registered marriage,Clerical and Administrative Workers,259,340,1597,739,218,38,6,674,3877
42,Married in a registered marriage,Sales Workers,68,79,399,211,56,3,0,557,1373
42,Married in a registered marriage,Machinery Operators And Drivers,14,27,70,29,10,4,0,813,962
42,Married in a registered marriage,Labourers,53,95,329,140,37,12,8,572,1255
42,Married in a registered marriage,Inadequately described,8,9,26,12,8,3,0,76,136
42,Married in a registered marriage,Not stated,0,11,30,17,7,0,0,38,100
42,Married in a registered marriage,Not applicable,125,273,1028,707,289,108,75,497,3102
42,Married in a de facto marriage,Managers,57,28,47,16,11,0,0,202,362
42,Married in a de facto marriage,Professionals,40,16,25,8,8,0,0,126,219
42,Married in a de facto marriage,Technicians and Trades Workers,10,6,9,0,4,0,0,93,124
42,Married in a de facto marriage,Community and Personal Service Workers,23,11,23,6,7,0,0,63,137
42,Married in a de facto marriage,Clerical and Administrative Workers,141,65,89,39,4,0,0,117,453
42,Married in a de facto marriage,Sales Workers,33,29,39,14,6,0,0,74,193
42,Married in a de facto marriage,Machinery Operators And Drivers,8,3,4,10,0,0,0,105,133
42,Married in a de facto marriage,Labourers,12,14,26,10,5,0,0,81,150
42,Married in a de facto marriage,Inadequately described,7,0,3,0,0,0,0,11,20
42,Married in a de facto marriage,Not stated,0,0,3,0,0,0,0,7,10
42,Married in a de facto marriage,Not applicable,27,50,91,40,24,11,4,104,345
42,Not married,Managers,115,37,73,16,10,0,0,391,650
42,Not married,Professionals,116,34,43,15,7,0,0,241,463
42,Not married,Technicians and Trades Workers,43,21,25,10,0,0,0,271,368
42,Not married,Community and Personal Service Workers,75,40,68,21,16,4,3,146,372
42,Not married,Clerical and Administrative Workers,464,144,228,91,20,3,0,350,1311
42,Not married,Sales Workers,101,49,88,37,5,0,0,177,460
42,Not married,Machinery Operators And Drivers,9,6,12,0,0,0,0,348,384
42,Not married,Labourers,73,37,63,26,16,5,3,274,498
42,Not married,Inadequately described,15,4,3,3,3,0,0,47,79
42,Not married,Not stated,3,3,5,0,0,0,0,26,42
42,Not married,Not applicable,192,156,250,151,67,25,19,663,1523
43,Married in a registered marriage,Managers,103,115,398,245,105,24,13,1801,2796
43,Married in a registered marriage,Professionals,54,58,222,108,33,7,3,693,1179
43,Married in a registered marriage,Technicians and Trades Workers,24,31,120,50,12,8,0,734,981
43,Married in a registered marriage,Community and Personal Service Workers,45,60,338,219,67,10,3,360,1100
43,Married in a registered marriage,Clerical and Administrative Workers,241,371,1637,833,195,31,6,749,4069
43,Married in a registered marriage,Sales Workers,58,103,431,223,66,10,5,574,1460
43,Married in a registered marriage,Machinery Operators And Drivers,11,27,80,30,10,0,0,808,962
43,Married in a registered marriage,Labourers,42,114,340,165,54,10,10,597,1332
43,Married in a registered marriage,Inadequately described,13,4,34,19,0,3,0,91,167
43,Married in a registered marriage,Not stated,0,6,24,12,3,3,0,44,91
43,Married in a registered marriage,Not applicable,130,322,1115,711,331,132,68,552,3362
43,Married in a de facto marriage,Managers,57,22,31,14,8,3,0,211,343
43,Married in a de facto marriage,Professionals,46,13,28,10,3,0,0,126,227
43,Married in a de facto marriage,Technicians and Trades Workers,8,11,12,3,3,0,0,97,133
43,Married in a de facto marriage,Community and Personal Service Workers,24,11,26,12,6,0,0,82,155
43,Married in a de facto marriage,Clerical and Administrative Workers,118,51,91,28,7,3,0,126,434
43,Married in a de facto marriage,Sales Workers,36,17,41,18,7,5,0,57,169
43,Married in a de facto marriage,Machinery Operators And Drivers,5,0,6,4,0,0,0,99,118
43,Married in a de facto marriage,Labourers,10,21,32,12,5,0,0,81,164
43,Married in a de facto marriage,Inadequately described,6,0,3,0,0,0,0,15,25
43,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,3,5
43,Married in a de facto marriage,Not applicable,31,31,98,56,10,6,6,94,335
43,Not married,Managers,137,45,73,36,12,4,0,360,660
43,Not married,Professionals,109,38,50,25,0,4,0,224,451
43,Not married,Technicians and Trades Workers,39,26,21,11,3,0,0,239,341
43,Not married,Community and Personal Service Workers,74,42,68,32,13,3,3,175,406
43,Not married,Clerical and Administrative Workers,417,133,263,103,26,11,0,358,1309
43,Not married,Sales Workers,101,53,85,44,8,10,0,178,474
43,Not married,Machinery Operators And Drivers,25,10,16,7,3,3,0,310,382
43,Not married,Labourers,49,54,68,50,18,8,0,265,503
43,Not married,Inadequately described,14,0,10,0,0,0,0,31,59
43,Not married,Not stated,3,3,3,5,0,0,0,24,35
43,Not married,Not applicable,220,155,242,153,81,23,15,659,1548
44,Married in a registered marriage,Managers,80,109,433,279,93,21,7,1795,2815
44,Married in a registered marriage,Professionals,59,68,247,109,25,7,3,766,1279
44,Married in a registered marriage,Technicians and Trades Workers,24,32,119,56,20,0,0,701,954
44,Married in a registered marriage,Community and Personal Service Workers,48,71,355,208,75,10,12,384,1164
44,Married in a registered marriage,Clerical and Administrative Workers,298,315,1669,839,200,41,13,782,4158
44,Married in a registered marriage,Sales Workers,57,94,452,217,65,4,3,578,1476
44,Married in a registered marriage,Machinery Operators And Drivers,12,31,75,37,22,5,0,823,1001
44,Married in a registered marriage,Labourers,45,109,351,151,58,18,9,588,1334
44,Married in a registered marriage,Inadequately described,3,3,34,22,0,0,0,86,152
44,Married in a registered marriage,Not stated,4,6,22,24,3,3,0,35,97
44,Married in a registered marriage,Not applicable,125,314,1038,645,297,88,80,597,3176
44,Married in a de facto marriage,Managers,46,15,37,18,4,0,0,193,311
44,Married in a de facto marriage,Professionals,24,13,20,8,0,0,0,116,188
44,Married in a de facto marriage,Technicians and Trades Workers,13,3,12,7,0,0,0,87,122
44,Married in a de facto marriage,Community and Personal Service Workers,24,13,28,8,4,3,0,58,142
44,Married in a de facto marriage,Clerical and Administrative Workers,106,56,99,45,6,0,0,121,439
44,Married in a de facto marriage,Sales Workers,28,22,31,18,3,3,0,69,166
44,Married in a de facto marriage,Machinery Operators And Drivers,10,0,4,3,0,0,0,115,135
44,Married in a de facto marriage,Labourers,26,15,38,11,4,3,3,89,193
44,Married in a de facto marriage,Inadequately described,3,3,3,0,0,0,0,9,21
44,Married in a de facto marriage,Not stated,0,0,3,0,0,0,0,6,7
44,Married in a de facto marriage,Not applicable,44,36,72,28,15,6,4,88,290
44,Not married,Managers,122,53,83,34,13,0,0,363,672
44,Not married,Professionals,88,23,44,20,10,0,0,255,447
44,Not married,Technicians and Trades Workers,41,22,27,13,8,0,0,255,357
44,Not married,Community and Personal Service Workers,66,36,55,47,17,3,5,134,360
44,Not married,Clerical and Administrative Workers,426,157,274,122,34,5,3,411,1432
44,Not married,Sales Workers,91,39,89,49,16,0,3,196,482
44,Not married,Machinery Operators And Drivers,23,12,21,6,5,0,0,318,387
44,Not married,Labourers,69,48,69,39,20,6,3,304,553
44,Not married,Inadequately described,8,4,11,5,0,0,0,55,85
44,Not married,Not stated,4,0,0,3,0,0,0,29,36
44,Not married,Not applicable,204,157,233,133,78,19,27,677,1529
45,Married in a registered marriage,Managers,111,104,441,278,97,22,6,2055,3123
45,Married in a registered marriage,Professionals,53,57,229,113,41,3,3,831,1331
45,Married in a registered marriage,Technicians and Trades Workers,16,32,128,70,19,9,0,678,945
45,Married in a registered marriage,Community and Personal Service Workers,41,61,350,253,83,10,3,365,1163
45,Married in a registered marriage,Clerical and Administrative Workers,246,339,1539,837,239,34,16,837,4082
45,Married in a registered marriage,Sales Workers,64,81,465,228,50,15,3,588,1489
45,Married in a registered marriage,Machinery Operators And Drivers,19,30,88,33,12,4,0,861,1054
45,Married in a registered marriage,Labourers,61,100,353,181,69,11,5,613,1389
45,Married in a registered marriage,Inadequately described,8,7,23,17,3,0,0,86,150
45,Married in a registered marriage,Not stated,3,3,27,13,7,0,0,52,108
45,Married in a registered marriage,Not applicable,150,316,981,621,253,107,60,631,3123
45,Married in a de facto marriage,Managers,41,25,35,13,6,0,0,213,339
45,Married in a de facto marriage,Professionals,43,16,25,4,3,0,0,129,213
45,Married in a de facto marriage,Technicians and Trades Workers,19,5,11,3,0,0,0,102,145
45,Married in a de facto marriage,Community and Personal Service Workers,18,17,22,13,3,3,0,63,133
45,Married in a de facto marriage,Clerical and Administrative Workers,105,58,103,51,9,0,0,95,421
45,Married in a de facto marriage,Sales Workers,24,12,32,26,3,0,0,64,162
45,Married in a de facto marriage,Machinery Operators And Drivers,8,3,5,3,0,0,0,93,110
45,Married in a de facto marriage,Labourers,11,22,17,17,10,0,0,77,151
45,Married in a de facto marriage,Inadequately described,6,0,3,0,0,0,0,10,21
45,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,4,9
45,Married in a de facto marriage,Not applicable,40,34,53,42,17,8,4,93,294
45,Not married,Managers,109,54,76,38,15,3,0,417,707
45,Not married,Professionals,101,45,57,26,3,0,0,251,474
45,Not married,Technicians and Trades Workers,35,19,28,11,3,0,0,266,367
45,Not married,Community and Personal Service Workers,68,26,63,46,25,7,3,161,400
45,Not married,Clerical and Administrative Workers,417,153,280,117,39,4,0,374,1377
45,Not married,Sales Workers,75,43,91,38,14,0,0,201,463
45,Not married,Machinery Operators And Drivers,26,6,17,6,3,0,0,380,444
45,Not married,Labourers,63,44,74,42,22,3,3,319,580
45,Not married,Inadequately described,8,3,7,3,0,0,0,26,46
45,Not married,Not stated,4,3,4,0,3,0,0,19,28
45,Not married,Not applicable,236,162,247,150,64,42,24,726,1641
46,Married in a registered marriage,Managers,68,109,458,289,90,22,5,2069,3118
46,Married in a registered marriage,Professionals,73,69,226,113,32,5,3,801,1309
46,Married in a registered marriage,Technicians and Trades Workers,27,44,124,52,15,3,0,791,1060
46,Married in a registered marriage,Community and Personal Service Workers,43,86,351,223,71,15,4,369,1171
46,Married in a registered marriage,Clerical and Administrative Workers,287,293,1474,744,202,34,13,835,3888
46,Married in a registered marriage,Sales Workers,59,78,407,229,54,10,4,616,1455
