AGEP Age,MDCP Social Marital Status,OCC06P Occupation 06 (ANZSCO),No children,One child,Two children,Three children,Four children,Five children,Six children,Seven children,Eight or more children,Not stated,Not applicable,Total
40,Not married,Community and Personal Service Workers,110,49,80,48,19,3,0,0,0,4,211,534
40,Not married,Clerical and Administrative Workers,484,172,261,115,18,12,5,0,0,5,364,1437
40,Not married,Sales Workers,163,83,127,67,19,4,0,0,0,9,377,849
40,Not married,Machinery Operators And Drivers,40,17,7,12,0,0,0,0,0,0,705,787
40,Not married,Labourers,112,62,72,46,10,6,0,0,0,5,609,926
40,Not married,Inadequately described,21,8,3,3,0,0,0,0,0,5,72,105
40,Not married,Not stated,8,3,8,0,0,0,0,0,0,9,53,80
40,Not married,Not applicable,397,214,293,208,128,63,19,7,16,35,1491,2871
41,Married in a registered marriage,Managers,91,132,497,246,72,12,7,0,0,16,2123,3191
41,Married in a registered marriage,Professionals,60,82,333,121,19,8,3,0,0,5,974,1602
41,Married in a registered marriage,Technicians and Trades Workers,25,40,117,55,15,5,0,0,0,5,876,1140
41,Married in a registered marriage,Community and Personal Service Workers,45,78,303,162,51,17,0,3,0,7,398,1066
41,Married in a registered marriage,Clerical and Administrative Workers,248,368,1638,807,180,40,7,6,4,13,707,4012
41,Married in a registered marriage,Sales Workers,94,151,596,273,80,17,3,0,0,3,824,2034
41,Married in a registered marriage,Machinery Operators And Drivers,13,22,71,32,3,0,0,0,0,0,1237,1380
41,Married in a registered marriage,Labourers,52,73,284,172,46,15,7,0,0,11,850,1510
41,Married in a registered marriage,Inadequately described,8,15,41,13,4,0,0,0,0,3,130,218
41,Married in a registered marriage,Not stated,5,4,22,13,4,0,0,0,0,3,47,89
41,Married in a registered marriage,Not applicable,122,295,1068,760,406,125,56,20,16,35,617,3528
41,Married in a de facto marriage,Managers,83,50,86,27,4,3,0,0,0,0,405,667
41,Married in a de facto marriage,Professionals,45,42,55,9,6,0,0,0,0,0,215,371
41,Married in a de facto marriage,Technicians and Trades Workers,28,14,16,4,4,0,0,0,0,0,228,292
41,Married in a de facto marriage,Community and Personal Service Workers,53,27,62,23,12,7,0,0,4,0,92,275
41,Married in a de facto marriage,Clerical and Administrative Workers,160,104,193,89,19,0,0,0,0,5,215,785
41,Married in a de facto marriage,Sales Workers,55,46,97,43,11,0,0,0,0,4,194,459
41,Married in a de facto marriage,Machinery Operators And Drivers,8,6,10,8,3,0,0,0,0,0,320,362
41,Married in a de facto marriage,Labourers,33,28,63,38,13,0,0,0,0,0,234,426
41,Married in a de facto marriage,Inadequately described,4,4,7,3,0,0,0,0,0,0,16,35
41,Married in a de facto marriage,Not stated,0,0,0,3,0,0,0,0,0,0,8,16
41,Married in a de facto marriage,Not applicable,56,101,202,126,65,19,8,7,0,0,245,834
41,Not married,Managers,165,53,97,41,13,4,0,0,0,3,515,883
41,Not married,Professionals,133,37,58,21,3,0,0,0,0,4,335,586
41,Not married,Technicians and Trades Workers,36,27,29,9,7,0,0,0,0,0,404,513
41,Not married,Community and Personal Service Workers,112,63,105,40,14,0,0,0,0,12,236,579
41,Not married,Clerical and Administrative Workers,427,190,295,124,28,6,0,0,0,15,391,1489
41,Not married,Sales Workers,195,87,121,66,23,0,0,0,0,4,376,865
41,Not married,Machinery Operators And Drivers,43,12,23,13,0,0,0,0,0,0,698,789
41,Not married,Labourers,123,59,74,41,20,9,4,0,0,0,661,985
41,Not married,Inadequately described,17,0,9,0,0,0,0,0,0,0,51,86
41,Not married,Not stated,6,5,4,4,0,5,0,0,0,0,46,64
41,Not married,Not applicable,417,244,318,207,125,64,24,14,4,24,1466,2897
42,Married in a registered marriage,Managers,89,119,533,240,62,7,0,0,4,9,2128,3203
42,Married in a registered marriage,Professionals,53,87,324,100,28,5,4,0,0,0,896,1486
42,Married in a registered marriage,Technicians and Trades Workers,26,27,113,58,24,3,0,0,0,4,884,1143
42,Married in a registered marriage,Community and Personal Service Workers,35,62,316,180,54,12,4,5,0,5,405,1079
42,Married in a registered marriage,Clerical and Administrative Workers,256,400,1644,771,185,49,9,5,0,21,795,4133
42,Married in a registered marriage,Sales Workers,75,180,689,264,85,7,4,3,4,6,816,2120
42,Married in a registered marriage,Machinery Operators And Drivers,13,16,90,33,0,4,0,0,0,3,1276,1425
42,Married in a registered marriage,Labourers,38,83,287,150,49,10,3,0,0,4,816,1435
42,Married in a registered marriage,Inadequately described,10,15,45,18,0,0,0,0,0,0,115,206
42,Married in a registered marriage,Not stated,0,0,26,14,4,6,0,0,0,0,44,92
42,Married in a registered marriage,Not applicable,147,275,1066,742,349,119,68,18,14,28,690,3520
42,Married in a de facto marriage,Managers,76,46,68,19,5,4,0,0,0,0,380,598
42,Married in a de facto marriage,Professionals,57,34,55,17,0,0,0,0,0,0,218,380
42,Married in a de facto marriage,Technicians and Trades Workers,18,9,20,9,3,0,0,0,0,5,241,306
42,Married in a de facto marriage,Community and Personal Service Workers,44,23,50,24,3,9,0,0,0,0,118,273
42,Married in a de facto marriage,Clerical and Administrative Workers,166,103,201,74,22,6,0,0,0,5,202,780
42,Married in a de facto marriage,Sales Workers,60,47,100,34,12,0,0,0,0,0,232,492
42,Married in a de facto marriage,Machinery Operators And Drivers,8,13,12,7,0,4,0,0,0,0,334,379
42,Married in a de facto marriage,Labourers,30,27,48,33,15,5,3,0,0,8,238,410
42,Married in a de facto marriage,Inadequately described,7,4,6,0,0,0,0,0,0,0,43,72
42,Married in a de facto marriage,Not stated,0,0,12,0,3,0,0,0,0,0,8,22
42,Married in a de facto marriage,Not applicable,57,82,204,105,64,33,12,3,7,12,258,831
42,Not married,Managers,169,67,88,21,17,0,0,0,0,4,558,921
42,Not married,Professionals,107,45,58,17,9,3,0,0,0,0,330,568
42,Not married,Technicians and Trades Workers,46,14,33,16,3,0,0,0,0,0,385,499
42,Not married,Community and Personal Service Workers,100,65,81,43,14,8,0,0,5,3,236,553
42,Not married,Clerical and Administrative Workers,500,175,297,117,28,13,0,0,0,11,338,1484
42,Not married,Sales Workers,185,104,135,80,18,3,0,0,0,0,375,916
42,Not married,Machinery Operators And Drivers,36,14,18,7,0,0,0,0,0,0,696,778
42,Not married,Labourers,92,53,97,42,22,13,0,0,0,3,604,920
42,Not married,Inadequately described,14,7,22,3,6,0,0,0,0,0,72,120
42,Not married,Not stated,5,4,5,4,0,0,0,0,0,0,31,58
42,Not married,Not applicable,410,209,313,185,113,62,23,10,3,25,1399,2766
43,Married in a registered marriage,Managers,108,131,505,268,57,15,3,0,0,3,2054,3153
43,Married in a registered marriage,Professionals,48,92,281,126,37,3,0,0,0,12,892,1488
43,Married in a registered marriage,Technicians and Trades Workers,33,36,130,61,11,3,0,0,0,0,838,1119
43,Married in a registered marriage,Community and Personal Service Workers,43,69,365,163,41,19,3,0,0,11,409,1120
43,Married in a registered marriage,Clerical and Administrative Workers,216,417,1688,804,175,34,13,6,0,17,737,4115
43,Married in a registered marriage,Sales Workers,86,171,584,276,64,18,4,0,0,10,803,2011
43,Married in a registered marriage,Machinery Operators And Drivers,10,14,78,26,12,3,5,0,0,0,1155,1308
43,Married in a registered marriage,Labourers,52,77,329,152,55,11,0,0,0,11,788,1487
43,Married in a registered marriage,Inadequately described,5,14,37,16,3,0,0,0,0,3,114,191
43,Married in a registered marriage,Not stated,4,4,20,18,0,3,0,0,0,0,35,83
43,Married in a registered marriage,Not applicable,125,326,1100,686,298,124,52,22,28,29,616,3395
43,Married in a de facto marriage,Managers,61,42,69,24,6,8,0,0,0,0,371,582
43,Married in a de facto marriage,Professionals,33,37,45,13,5,5,0,0,0,5,190,320
43,Married in a de facto marriage,Technicians and Trades Workers,20,10,17,10,9,4,0,0,0,5,219,287
43,Married in a de facto marriage,Community and Personal Service Workers,33,26,58,28,12,0,0,0,0,0,103,274
43,Married in a de facto marriage,Clerical and Administrative Workers,170,114,213,79,12,11,0,0,0,7,149,742
43,Married in a de facto marriage,Sales Workers,63,47,84,47,17,0,0,0,0,6,164,422
43,Married in a de facto marriage,Machinery Operators And Drivers,22,8,9,5,0,0,0,0,0,0,235,286
43,Married in a de facto marriage,Labourers,27,30,54,29,9,4,0,0,0,0,220,367
43,Married in a de facto marriage,Inadequately described,8,4,10,7,0,0,0,0,0,0,29,56
43,Married in a de facto marriage,Not stated,5,0,0,5,0,0,0,0,0,0,17,23
43,Married in a de facto marriage,Not applicable,48,78,166,103,63,29,17,0,3,7,233,753
43,Not married,Managers,138,72,89,41,13,0,0,0,0,0,459,816
43,Not married,Professionals,114,30,62,14,3,0,3,0,0,3,295,530
43,Not married,Technicians and Trades Workers,38,30,33,19,0,0,0,0,0,3,366,488
43,Not married,Community and Personal Service Workers,94,67,105,37,18,6,0,0,0,6,208,548
43,Not married,Clerical and Administrative Workers,446,221,329,131,29,8,0,0,0,7,383,1564
43,Not married,Sales Workers,155,98,144,56,25,0,0,0,0,4,328,805
43,Not married,Machinery Operators And Drivers,28,15,19,12,0,0,0,0,0,0,572,645
43,Not married,Labourers,95,51,111,46,24,9,4,0,4,9,535,883
43,Not married,Inadequately described,21,5,10,10,4,0,0,0,0,0,54,98
43,Not married,Not stated,9,0,4,3,0,0,0,0,0,0,44,67
43,Not married,Not applicable,399,240,317,213,134,56,36,3,7,27,1372,2800
44,Married in a registered marriage,Managers,104,136,524,242,60,11,10,0,0,9,2148,3237
44,Married in a registered marriage,Professionals,72,91,325,141,37,5,0,0,0,4,912,1591
44,Married in a registered marriage,Technicians and Trades Workers,28,31,116,57,10,3,0,0,0,0,817,1064
44,Married in a registered marriage,Community and Personal Service Workers,50,81,356,217,73,17,5,0,0,3,450,1242
44,Married in a registered marriage,Clerical and Administrative Workers,277,354,1727,772,206,30,6,7,5,15,776,4174
44,Married in a registered marriage,Sales Workers,100,118,637,271,56,15,0,0,0,4,763,1966
44,Married in a registered marriage,Machinery Operators And Drivers,12,21,73,28,7,0,0,0,0,3,1142,1292
44,Married in a registered marriage,Labourers,51,109,313,147,59,8,4,0,0,3,746,1444
44,Married in a registered marriage,Inadequately described,12,13,45,10,6,0,0,0,0,0,117,208
44,Married in a registered marriage,Not stated,3,0,18,14,5,0,0,0,0,6,47,94
44,Married in a registered marriage,Not applicable,132,300,1080,698,279,120,42,13,10,30,681,3390
44,Married in a de facto marriage,Managers,86,53,81,32,14,3,0,0,0,0,354,621
44,Married in a de facto marriage,Professionals,40,31,34,15,4,0,0,0,0,5,199,328
44,Married in a de facto marriage,Technicians and Trades Workers,22,9,22,9,0,0,0,0,0,0,198,269
44,Married in a de facto marriage,Community and Personal Service Workers,46,13,55,31,9,0,0,0,0,4,100,255
44,Married in a de facto marriage,Clerical and Administrative Workers,178,105,212,95,18,6,0,0,0,4,173,786
44,Married in a de facto marriage,Sales Workers,63,52,79,35,5,0,0,0,0,0,173,411
44,Married in a de facto marriage,Machinery Operators And Drivers,15,12,7,0,3,0,0,0,0,0,247,285
44,Married in a de facto marriage,Labourers,37,27,58,27,17,0,3,0,0,0,188,358
44,Married in a de facto marriage,Inadequately described,7,0,12,0,0,0,0,0,0,0,32,49
44,Married in a de facto marriage,Not stated,5,3,0,5,0,0,0,0,0,0,16,25
44,Married in a de facto marriage,Not applicable,50,70,179,96,56,21,10,5,4,13,213,720
44,Not married,Managers,197,79,110,51,11,0,0,0,0,3,499,948
44,Not married,Professionals,126,64,66,21,4,0,0,0,0,4,296,585
44,Not married,Technicians and Trades Workers,50,12,24,4,0,0,0,0,0,0,344,447
44,Not married,Community and Personal Service Workers,102,72,103,55,26,5,0,0,0,6,234,593
44,Not married,Clerical and Administrative Workers,478,209,313,134,25,3,0,6,0,3,348,1526
44,Not married,Sales Workers,153,89,150,58,20,8,0,0,0,8,283,777
44,Not married,Machinery Operators And Drivers,32,15,19,13,0,0,0,0,0,0,613,691
44,Not married,Labourers,93,70,92,55,28,7,0,0,0,6,482,828
44,Not married,Inadequately described,25,7,8,6,0,0,0,0,0,0,67,110
44,Not married,Not stated,4,5,0,0,3,0,0,0,0,4,39,57
44,Not married,Not applicable,375,228,294,177,109,49,26,8,4,33,1311,2615
45,Married in a registered marriage,Managers,99,136,545,267,87,14,0,3,0,9,2159,3326
45,Married in a registered marriage,Professionals,58,107,329,123,26,3,0,0,0,8,922,1580
45,Married in a registered marriage,Technicians and Trades Workers,18,38,135,58,13,5,0,0,0,0,818,1088
45,Married in a registered marriage,Community and Personal Service Workers,45,92,380,187,56,10,4,5,0,0,481,1262
45,Married in a registered marriage,Clerical and Administrative Workers,280,433,1966,840,191,43,6,6,3,23,805,4597
45,Married in a registered marriage,Sales Workers,111,130,627,297,74,12,4,3,0,4,763,2031
45,Married in a registered marriage,Machinery Operators And Drivers,7,25,73,29,14,0,0,0,0,6,1121,1282
45,Married in a registered marriage,Labourers,46,91,347,199,53,13,3,0,0,7,799,1561
45,Married in a registered marriage,Inadequately described,8,15,57,21,0,5,0,0,0,0,133,246
45,Married in a registered marriage,Not stated,5,4,15,16,3,0,0,0,0,6,42,87
45,Married in a registered marriage,Not applicable,169,313,1065,751,305,119,41,19,19,28,724,3552
45,Married in a de facto marriage,Managers,72,51,61,28,8,0,0,0,0,5,403,620
45,Married in a de facto marriage,Professionals,59,33,54,14,0,3,0,0,0,5,216,382
45,Married in a de facto marriage,Technicians and Trades Workers,14,9,14,10,0,5,0,0,0,0,154,216
45,Married in a de facto marriage,Community and Personal Service Workers,32,20,51,18,8,7,0,0,0,3,124,269
45,Married in a de facto marriage,Clerical and Administrative Workers,162,120,195,66,26,8,0,0,0,9,222,797
45,Married in a de facto marriage,Sales Workers,60,57,90,40,14,7,0,0,0,0,155,427
45,Married in a de facto marriage,Machinery Operators And Drivers,13,7,5,0,0,0,4,0,0,0,238,270
45,Married in a de facto marriage,Labourers,38,20,57,40,5,7,6,0,0,0,192,362
45,Married in a de facto marriage,Inadequately described,6,8,4,5,0,0,0,0,0,0,19,38
45,Married in a de facto marriage,Not stated,0,0,7,0,0,0,0,0,0,0,14,16
45,Married in a de facto marriage,Not applicable,72,87,145,82,30,22,5,0,3,9,235,697
45,Not married,Managers,177,78,110,44,12,5,0,0,0,0,493,926
45,Not married,Professionals,130,57,72,26,12,0,0,0,0,6,325,623
45,Not married,Technicians and Trades Workers,55,25,37,18,9,0,0,0,0,5,321,462
45,Not married,Community and Personal Service Workers,80,55,100,60,29,3,4,0,0,5,235,578
45,Not married,Clerical and Administrative Workers,495,227,382,145,42,10,4,3,0,14,428,1745
45,Not married,Sales Workers,160,88,144,61,20,7,4,0,0,13,295,799
45,Not married,Machinery Operators And Drivers,34,19,20,6,0,0,0,0,0,0,557,641
45,Not married,Labourers,99,59,92,53,23,6,5,0,0,3,475,813
45,Not married,Inadequately described,18,11,14,4,8,0,0,0,0,3,72,124
45,Not married,Not stated,4,0,9,0,0,0,0,0,0,3,38,54
45,Not married,Not applicable,422,232,358,206,110,39,16,14,10,25,1290,2719
46,Married in a registered marriage,Managers,81,126,496,235,60,15,3,0,4,3,2014,3033
46,Married in a registered marriage,Professionals,71,81,294,101,12,4,0,0,0,6,837,1403
46,Married in a registered marriage,Technicians and Trades Workers,30,34,124,68,17,6,0,0,0,0,799,1086
46,Married in a registered marriage,Community and Personal Service Workers,54,70,312,206,52,14,0,0,0,5,405,1119
46,Married in a registered marriage,Clerical and Administrative Workers,256,368,1702,790,162,32,14,4,0,15,771,4119
46,Married in a registered marriage,Sales Workers,84,129,551,245,64,18,3,0,0,7,684,1782
46,Married in a registered marriage,Machinery Operators And Drivers,12,24,78,24,4,0,0,0,0,0,1048,1187
46,Married in a registered marriage,Labourers,51,89,342,153,39,8,4,0,0,9,682,1376
46,Married in a registered marriage,Inadequately described,6,21,37,7,4,4,0,0,0,0,106,184
46,Married in a registered marriage,Not stated,5,3,23,14,0,0,0,0,0,0,44,85
46,Married in a registered marriage,Not applicable,161,328,1115,650,268,90,45,23,24,31,776,3493
46,Married in a de facto marriage,Managers,68,42,71,23,6,0,0,0,0,0,277,489
46,Married in a de facto marriage,Professionals,37,20,42,15,4,0,0,0,0,0,177,293
46,Married in a de facto marriage,Technicians and Trades Workers,13,4,15,5,0,0,0,0,0,0,131,181
46,Married in a de facto marriage,Community and Personal Service Workers,20,17,42,32,13,3,0,0,0,5,67,200
46,Married in a de facto marriage,Clerical and Administrative Workers,136,94,157,63,25,0,0,0,0,6,151,633
46,Married in a de facto marriage,Sales Workers,42,27,78,29,13,0,0,0,0,6,140,337
46,Married in a de facto marriage,Machinery Operators And Drivers,12,11,7,7,0,0,0,0,0,0,186,224
46,Married in a de facto marriage,Labourers,28,26,43,28,14,5,0,0,0,0,173,313
46,Married in a de facto marriage,Inadequately described,0,3,8,3,0,0,0,0,0,0,19,36
46,Married in a de facto marriage,Not stated,0,0,4,0,0,0,0,0,0,0,5,17
46,Married in a de facto marriage,Not applicable,55,57,113,88,27,16,6,0,7,3,189,556
46,Not married,Managers,133,75,109,28,10,9,0,0,0,0,430,796
46,Not married,Professionals,126,49,59,19,4,0,0,0,0,5,268,531
46,Not married,Technicians and Trades Workers,32,18,28,16,0,0,0,0,0,0,310,411
46,Not married,Community and Personal Service Workers,90,58,85,38,23,8,0,0,4,0,221,522
46,Not married,Clerical and Administrative Workers,464,190,315,118,36,5,5,0,0,14,336,1486
46,Not married,Sales Workers,115,60,134,61,22,5,0,0,0,5,300,699
46,Not married,Machinery Operators And Drivers,26,7,18,14,9,0,0,0,0,0,528,603
46,Not married,Labourers,91,54,107,49,9,10,6,3,3,5,395,712
46,Not married,Inadequately described,12,8,8,4,0,0,0,0,0,3,74,110
46,Not married,Not stated,3,3,3,6,0,0,0,0,0,3,30,53
46,Not married,Not applicable,370,200,333,182,94,38,22,10,5,20,1200,2473
47,Married in a registered marriage,Managers,94,149,481,235,61,14,6,3,3,6,1867,2922
47,Married in a registered marriage,Professionals,57,90,291,106,22,5,0,0,0,6,842,1422
47,Married in a registered marriage,Technicians and Trades Workers,16,31,122,44,13,8,3,0,0,0,726,969
47,Married in a registered marriage,Community and Personal Service Workers,40,78,366,146,52,12,7,3,0,4,494,1205
47,Married in a registered marriage,Clerical and Administrative Workers,253,342,1714,747,162,32,6,7,3,20,778,4066
47,Married in a registered marriage,Sales Workers,84,127,502,248,42,14,3,0,0,9,710,1742
47,Married in a registered marriage,Machinery Operators And Drivers,10,20,80,30,0,4,0,0,0,3,1030,1167
47,Married in a registered marriage,Labourers,61,84,301,149,68,12,7,0,0,8,686,1374
47,Married in a registered marriage,Inadequately described,7,5,34,23,6,0,0,0,0,0,88,161
47,Married in a registered marriage,Not stated,0,4,19,12,3,0,0,0,0,0,42,81
