AGEP Age in Single Years,MDCP Social Marital Status,OCCP Occupation,No children,1 child,2 children,3 children,4 children,5 children,6 children,7 children,8 children,Not applicable,Total
41,Married in a de facto marriage,Sales Workers,38,29,69,22,15,0,0,0,0,137,310
41,Married in a de facto marriage,Machinery Operators And Drivers,8,3,9,5,0,0,0,0,0,209,238
41,Married in a de facto marriage,Labourers,24,28,26,20,8,0,0,0,0,187,295
41,Married in a de facto marriage,Inadequately described,8,9,6,8,0,0,0,0,0,21,41
41,Married in a de facto marriage,Not stated,0,0,0,3,0,0,0,0,0,11,17
41,Married in a de facto marriage,Not applicable,41,77,151,102,53,16,3,3,0,143,593
41,Not married,Managers,177,51,72,33,4,0,0,0,0,464,807
41,Not married,Professionals,172,38,50,20,11,3,0,0,0,297,585
41,Not married,Technicians and Trades Workers,55,20,28,19,3,0,0,0,0,324,441
41,Not married,Community and Personal Service Workers,111,57,91,43,21,0,0,0,0,207,534
41,Not married,Clerical and Administrative Workers,524,205,298,115,23,0,0,3,0,369,1536
41,Not married,Sales Workers,164,60,116,48,16,7,0,0,0,277,684
41,Not married,Machinery Operators And Drivers,30,8,14,9,0,0,0,0,0,517,579
41,Not married,Labourers,85,43,82,50,14,3,0,0,0,427,710
41,Not married,Inadequately described,15,0,8,3,3,0,0,0,0,54,88
41,Not married,Not stated,4,4,5,3,0,0,0,0,0,42,63
41,Not married,Not applicable,278,148,267,198,92,52,19,8,4,987,2059
42,Married in a registered marriage,Managers,102,120,465,228,56,12,0,3,0,2093,3083
42,Married in a registered marriage,Professionals,60,98,315,127,31,4,0,0,0,892,1526
42,Married in a registered marriage,Technicians and Trades Workers,27,30,119,66,18,0,0,0,0,853,1121
42,Married in a registered marriage,Community and Personal Service Workers,27,89,396,207,54,11,0,0,0,537,1318
42,Married in a registered marriage,Clerical and Administrative Workers,272,412,1850,821,170,27,15,0,0,837,4391
42,Married in a registered marriage,Sales Workers,74,134,525,245,56,13,3,0,0,729,1791
42,Married in a registered marriage,Machinery Operators And Drivers,16,16,70,19,12,4,0,0,0,987,1127
42,Married in a registered marriage,Labourers,42,95,297,140,49,9,0,0,0,640,1269
42,Married in a registered marriage,Inadequately described,5,13,38,19,0,0,0,0,0,122,205
42,Married in a registered marriage,Not stated,11,7,27,16,3,0,0,0,0,63,119
42,Married in a registered marriage,Not applicable,131,346,1196,826,349,130,51,10,13,624,3676
42,Married in a de facto marriage,Managers,58,20,37,16,4,3,0,0,0,270,414
42,Married in a de facto marriage,Professionals,49,16,33,12,3,0,0,0,0,188,299
42,Married in a de facto marriage,Technicians and Trades Workers,20,6,9,5,4,0,0,0,0,171,211
42,Married in a de facto marriage,Community and Personal Service Workers,22,17,51,23,3,3,0,0,0,106,221
42,Married in a de facto marriage,Clerical and Administrative Workers,135,113,167,54,20,3,0,0,0,157,660
42,Married in a de facto marriage,Sales Workers,47,31,58,26,0,0,0,0,0,139,301
42,Married in a de facto marriage,Machinery Operators And Drivers,14,8,8,0,0,0,0,0,0,211,244
42,Married in a de facto marriage,Labourers,24,23,31,17,6,3,0,0,0,181,280
42,Married in a de facto marriage,Inadequately described,9,3,0,0,0,0,0,0,0,26,36
42,Married in a de facto marriage,Not stated,3,0,4,0,0,0,0,0,0,10,18
42,Married in a de facto marriage,Not applicable,52,77,118,60,40,9,11,3,3,152,517
42,Not married,Managers,174,58,80,25,3,0,3,0,0,453,796
42,Not married,Professionals,155,41,61,31,9,3,0,0,0,332,642
42,Not married,Technicians and Trades Workers,37,19,22,15,0,3,0,0,0,318,421
42,Not married,Community and Personal Service Workers,76,47,79,38,13,0,3,0,0,201,461
42,Not married,Clerical and Administrative Workers,515,174,317,102,25,3,3,0,0,385,1527
42,Not married,Sales Workers,132,63,117,40,16,8,0,0,0,279,650
42,Not married,Machinery Operators And Drivers,34,11,15,10,6,0,0,0,0,491,564
42,Not married,Labourers,70,43,62,26,21,4,0,0,0,392,619
42,Not married,Inadequately described,19,7,5,0,0,0,0,0,0,59,88
42,Not married,Not stated,7,3,6,0,0,0,0,0,0,32,55
42,Not married,Not applicable,289,162,244,167,86,44,22,5,3,916,1936
43,Married in a registered marriage,Managers,108,132,450,243,67,18,5,0,0,1913,2934
43,Married in a registered marriage,Professionals,56,96,268,123,37,7,3,0,0,885,1471
43,Married in a registered marriage,Technicians and Trades Workers,22,22,134,44,15,0,0,0,0,771,1008
43,Married in a registered marriage,Community and Personal Service Workers,44,66,366,204,54,6,3,0,0,431,1175
43,Married in a registered marriage,Clerical and Administrative Workers,301,407,1801,824,194,34,13,0,0,804,4375
43,Married in a registered marriage,Sales Workers,59,111,518,216,61,9,0,0,0,666,1645
43,Married in a registered marriage,Machinery Operators And Drivers,25,19,70,28,8,3,0,0,0,976,1132
43,Married in a registered marriage,Labourers,58,87,272,130,39,6,8,0,0,677,1286
43,Married in a registered marriage,Inadequately described,9,17,38,11,3,0,0,0,0,118,192
43,Married in a registered marriage,Not stated,3,8,19,23,3,0,0,0,0,53,108
43,Married in a registered marriage,Not applicable,115,276,1101,757,328,109,44,18,4,598,3355
43,Married in a de facto marriage,Managers,71,42,50,15,3,3,0,0,0,281,465
43,Married in a de facto marriage,Professionals,46,28,37,3,3,0,0,0,0,167,285
43,Married in a de facto marriage,Technicians and Trades Workers,18,8,8,0,3,0,0,0,0,137,178
43,Married in a de facto marriage,Community and Personal Service Workers,26,22,37,15,11,3,0,0,0,86,191
43,Married in a de facto marriage,Clerical and Administrative Workers,129,93,151,58,19,4,0,0,0,157,609
43,Married in a de facto marriage,Sales Workers,41,26,30,27,3,0,0,0,0,98,229
43,Married in a de facto marriage,Machinery Operators And Drivers,11,3,7,3,0,0,0,0,0,186,219
43,Married in a de facto marriage,Labourers,13,18,38,17,14,0,4,0,0,124,223
43,Married in a de facto marriage,Inadequately described,9,4,5,0,0,0,0,0,0,8,31
43,Married in a de facto marriage,Not stated,0,0,0,3,0,0,0,0,0,5,9
43,Married in a de facto marriage,Not applicable,46,46,104,56,31,17,7,3,3,149,465
43,Not married,Managers,148,44,78,44,7,4,0,0,0,439,767
43,Not married,Professionals,137,50,61,25,3,4,0,0,0,292,569
43,Not married,Technicians and Trades Workers,37,18,17,6,0,0,0,0,0,330,418
43,Not married,Community and Personal Service Workers,86,46,79,40,13,8,0,0,0,213,496
43,Not married,Clerical and Administrative Workers,447,152,331,112,29,8,3,0,0,373,1463
43,Not married,Sales Workers,127,61,101,45,12,0,0,0,0,231,575
43,Not married,Machinery Operators And Drivers,27,11,26,7,0,0,0,0,0,456,532
43,Not married,Labourers,85,38,100,34,15,8,0,0,0,352,626
43,Not married,Inadequately described,12,9,4,0,0,0,0,0,0,43,78
43,Not married,Not stated,5,0,5,3,0,0,0,0,0,32,51
43,Not married,Not applicable,304,168,257,174,78,33,13,0,3,853,1892
44,Married in a registered marriage,Managers,88,110,445,236,86,13,4,0,0,1955,2931
44,Married in a registered marriage,Professionals,77,78,262,95,25,5,0,0,0,844,1384
44,Married in a registered marriage,Technicians and Trades Workers,20,32,113,59,15,3,0,0,0,768,1013
44,Married in a registered marriage,Community and Personal Service Workers,42,61,382,202,51,16,3,0,0,475,1227
44,Married in a registered marriage,Clerical and Administrative Workers,311,389,1844,842,168,34,8,0,0,763,4355
44,Married in a registered marriage,Sales Workers,58,112,454,215,55,14,5,0,0,637,1539
44,Married in a registered marriage,Machinery Operators And Drivers,16,18,76,28,8,5,3,0,0,933,1086
44,Married in a registered marriage,Labourers,52,85,285,149,41,14,6,3,0,643,1272
44,Married in a registered marriage,Inadequately described,0,9,37,16,0,0,0,0,0,109,184
44,Married in a registered marriage,Not stated,0,9,23,12,5,0,0,0,0,57,105
44,Married in a registered marriage,Not applicable,131,292,1007,651,274,104,47,26,15,609,3157
44,Married in a de facto marriage,Managers,57,30,52,13,5,0,0,0,0,260,412
44,Married in a de facto marriage,Professionals,38,18,46,5,3,0,0,0,0,180,294
44,Married in a de facto marriage,Technicians and Trades Workers,7,5,17,4,3,0,0,0,0,111,154
44,Married in a de facto marriage,Community and Personal Service Workers,22,14,32,10,10,3,0,0,0,76,167
44,Married in a de facto marriage,Clerical and Administrative Workers,141,74,158,48,13,0,3,0,0,143,582
44,Married in a de facto marriage,Sales Workers,30,24,47,18,7,0,0,0,0,121,245
44,Married in a de facto marriage,Machinery Operators And Drivers,3,9,9,3,0,0,0,0,0,153,178
44,Married in a de facto marriage,Labourers,22,17,29,23,12,5,0,0,0,104,214
44,Married in a de facto marriage,Inadequately described,3,3,5,0,0,0,0,0,0,18,26
44,Married in a de facto marriage,Not stated,0,0,3,3,0,0,0,0,0,6,13
44,Married in a de facto marriage,Not applicable,44,47,89,47,20,10,8,4,0,142,410
44,Not married,Managers,122,49,81,25,11,3,0,0,0,378,674
44,Not married,Professionals,116,42,53,20,3,3,0,0,0,288,524
44,Not married,Technicians and Trades Workers,38,13,24,15,3,0,0,0,0,263,359
44,Not married,Community and Personal Service Workers,83,49,88,61,16,3,4,0,0,187,481
44,Not married,Clerical and Administrative Workers,464,174,325,115,38,9,0,0,0,384,1511
44,Not married,Sales Workers,115,51,88,46,20,3,0,0,0,245,568
44,Not married,Machinery Operators And Drivers,18,15,23,4,3,4,0,0,0,399,474
44,Not married,Labourers,63,41,67,41,14,6,0,3,0,374,617
44,Not married,Inadequately described,16,3,15,3,0,0,0,0,0,48,80
44,Not married,Not stated,3,3,9,3,0,0,0,0,0,20,46
44,Not married,Not applicable,234,145,224,148,85,29,19,7,4,824,1722
45,Married in a registered marriage,Managers,83,118,439,229,75,11,4,0,0,1817,2779
45,Married in a registered marriage,Professionals,51,53,236,119,28,4,0,0,0,804,1300
45,Married in a registered marriage,Technicians and Trades Workers,21,26,110,50,8,3,3,0,0,739,962
45,Married in a registered marriage,Community and Personal Service Workers,33,58,335,195,53,19,0,3,0,420,1129
45,Married in a registered marriage,Clerical and Administrative Workers,315,363,1787,789,215,36,9,4,3,711,4242
45,Married in a registered marriage,Sales Workers,68,103,451,231,54,9,0,3,0,622,1553
45,Married in a registered marriage,Machinery Operators And Drivers,10,21,58,28,8,0,0,0,0,931,1057
45,Married in a registered marriage,Labourers,47,87,299,146,58,8,6,3,3,628,1284
45,Married in a registered marriage,Inadequately described,11,9,34,14,7,0,4,0,0,121,199
45,Married in a registered marriage,Not stated,6,6,23,13,3,0,0,0,0,48,97
45,Married in a registered marriage,Not applicable,144,285,973,593,250,83,42,25,10,690,3091
45,Married in a de facto marriage,Managers,45,17,42,10,0,0,0,0,0,220,337
45,Married in a de facto marriage,Professionals,44,14,18,16,0,0,0,0,0,163,252
45,Married in a de facto marriage,Technicians and Trades Workers,14,4,5,3,0,0,0,0,0,109,137
45,Married in a de facto marriage,Community and Personal Service Workers,21,20,28,17,12,3,0,0,0,70,168
45,Married in a de facto marriage,Clerical and Administrative Workers,129,80,135,42,18,4,4,0,0,139,559
45,Married in a de facto marriage,Sales Workers,24,26,44,11,7,3,3,0,0,92,210
45,Married in a de facto marriage,Machinery Operators And Drivers,10,5,7,0,0,0,0,0,0,134,158
45,Married in a de facto marriage,Labourers,12,17,17,16,7,3,0,0,0,90,164
45,Married in a de facto marriage,Inadequately described,5,3,3,0,0,0,0,0,0,11,25
45,Married in a de facto marriage,Not stated,0,0,5,0,0,0,0,0,0,5,16
45,Married in a de facto marriage,Not applicable,40,38,90,40,19,12,3,0,0,128,373
45,Not married,Managers,128,41,97,43,8,3,0,0,0,374,691
45,Not married,Professionals,126,37,52,14,8,0,0,0,0,255,494
45,Not married,Technicians and Trades Workers,32,23,21,11,3,0,0,0,0,282,376
45,Not married,Community and Personal Service Workers,59,48,95,36,13,5,3,0,0,174,432
45,Not married,Clerical and Administrative Workers,423,169,305,120,32,11,3,0,0,330,1396
45,Not married,Sales Workers,94,62,100,43,16,3,0,0,0,208,529
45,Not married,Machinery Operators And Drivers,29,9,18,16,4,4,0,0,0,383,461
45,Not married,Labourers,78,45,73,29,15,7,0,0,0,316,563
45,Not married,Inadequately described,9,6,9,0,0,0,0,0,0,32,54
45,Not married,Not stated,6,4,8,0,0,0,0,0,0,21,43
45,Not married,Not applicable,259,144,242,151,81,39,20,3,3,842,1781
46,Married in a registered marriage,Managers,90,112,394,201,50,17,5,0,0,1727,2604
46,Married in a registered marriage,Professionals,63,74,259,104,24,7,3,3,0,733,1272
46,Married in a registered marriage,Technicians and Trades Workers,28,30,104,55,8,4,3,0,0,704,935
46,Married in a registered marriage,Community and Personal Service Workers,28,79,337,182,59,5,4,0,0,335,1035
46,Married in a registered marriage,Clerical and Administrative Workers,267,368,1586,721,187,48,10,3,0,691,3880
46,Married in a registered marriage,Sales Workers,65,88,452,232,48,9,3,0,0,520,1417
46,Married in a registered marriage,Machinery Operators And Drivers,19,17,63,28,16,3,0,0,0,902,1053
46,Married in a registered marriage,Labourers,58,116,298,169,40,11,6,0,0,607,1298
46,Married in a registered marriage,Inadequately described,3,15,47,19,7,3,0,0,0,87,179
46,Married in a registered marriage,Not stated,5,5,16,9,3,0,0,0,0,47,89
46,Married in a registered marriage,Not applicable,147,300,952,572,227,72,46,11,8,658,2995
46,Married in a de facto marriage,Managers,52,26,41,12,3,0,0,0,0,237,373
46,Married in a de facto marriage,Professionals,33,19,33,5,3,0,0,0,0,139,242
46,Married in a de facto marriage,Technicians and Trades Workers,19,9,13,3,6,0,0,0,0,101,149
46,Married in a de facto marriage,Community and Personal Service Workers,21,20,19,18,4,0,0,0,0,63,147
46,Married in a de facto marriage,Clerical and Administrative Workers,117,67,102,43,7,6,0,0,0,106,451
46,Married in a de facto marriage,Sales Workers,22,21,42,23,5,0,0,0,0,86,204
46,Married in a de facto marriage,Machinery Operators And Drivers,6,3,4,7,0,0,0,0,0,112,142
46,Married in a de facto marriage,Labourers,20,13,39,21,9,0,0,0,0,64,165
46,Married in a de facto marriage,Inadequately described,6,0,6,0,0,0,0,0,0,18,27
46,Married in a de facto marriage,Not stated,3,0,0,0,0,0,0,0,0,0,3
46,Married in a de facto marriage,Not applicable,45,30,73,33,17,3,0,0,0,121,328
46,Not married,Managers,130,44,74,27,16,0,0,0,0,400,690
46,Not married,Professionals,105,37,63,28,8,3,0,0,0,234,471
46,Not married,Technicians and Trades Workers,44,13,23,6,9,0,0,0,0,262,360
46,Not married,Community and Personal Service Workers,55,35,86,44,12,9,0,0,0,136,388
46,Not married,Clerical and Administrative Workers,408,131,270,130,35,3,0,0,0,341,1329
46,Not married,Sales Workers,81,60,104,50,11,4,0,0,0,200,519
46,Not married,Machinery Operators And Drivers,23,20,15,9,0,0,0,0,0,344,416
46,Not married,Labourers,64,57,73,37,19,3,3,0,0,279,534
46,Not married,Inadequately described,8,0,5,3,0,0,0,0,0,44,61
46,Not married,Not stated,6,0,3,4,0,0,0,0,0,24,42
46,Not married,Not applicable,282,139,244,149,66,37,10,10,0,790,1726
47,Married in a registered marriage,Managers,90,95,460,198,82,16,5,0,0,1800,2744
47,Married in a registered marriage,Professionals,60,61,243,106,29,6,3,0,0,745,1259
47,Married in a registered marriage,Technicians and Trades Workers,23,37,100,59,23,8,0,0,0,740,988
47,Married in a registered marriage,Community and Personal Service Workers,51,63,313,169,61,15,0,0,0,335,1013
47,Married in a registered marriage,Clerical and Administrative Workers,274,339,1511,741,193,33,11,4,0,704,3818
47,Married in a registered marriage,Sales Workers,68,106,452,228,58,7,3,0,0,558,1487
47,Married in a registered marriage,Machinery Operators And Drivers,14,26,64,36,16,4,0,0,0,911,1080
47,Married in a registered marriage,Labourers,64,131,318,133,33,8,3,3,0,612,1310
47,Married in a registered marriage,Inadequately described,10,7,43,14,7,0,0,0,0,89,167
47,Married in a registered marriage,Not stated,6,10,18,14,10,3,0,0,0,52,105
47,Married in a registered marriage,Not applicable,160,256,928,582,259,97,41,6,9,656,2991
47,Married in a de facto marriage,Managers,60,16,41,23,8,0,0,0,0,205,347
47,Married in a de facto marriage,Professionals,41,16,28,9,0,0,0,0,0,131,220
47,Married in a de facto marriage,Technicians and Trades Workers,13,7,13,4,0,0,0,0,0,77,115
47,Married in a de facto marriage,Community and Personal Service Workers,12,10,15,18,9,0,0,0,0,77,149
47,Married in a de facto marriage,Clerical and Administrative Workers,119,79,131,51,12,0,0,0,0,120,512
47,Married in a de facto marriage,Sales Workers,29,18,42,16,3,0,0,0,0,79,188
47,Married in a de facto marriage,Machinery Operators And Drivers,6,5,4,0,0,0,0,0,0,110,133
47,Married in a de facto marriage,Labourers,17,15,22,6,12,3,0,0,0,83,157
47,Married in a de facto marriage,Inadequately described,8,0,11,0,0,0,0,0,0,17,34
47,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,4,11
47,Married in a de facto marriage,Not applicable,47,37,58,44,19,6,0,3,0,120,332
47,Not married,Managers,112,36,108,47,10,3,0,0,0,370,686
47,Not married,Professionals,87,38,74,26,5,0,0,0,0,217,447
47,Not married,Technicians and Trades Workers,26,17,25,12,9,0,0,0,0,257,347
47,Not married,Community and Personal Service Workers,49,57,72,32,9,3,3,0,0,146,378
47,Not married,Clerical and Administrative Workers,423,183,307,147,33,7,0,0,0,311,1406
47,Not married,Sales Workers,79,41,117,43,14,3,0,0,0,201,496
47,Not married,Machinery Operators And Drivers,22,12,16,5,3,3,0,0,0,338,396
47,Not married,Labourers,71,60,101,41,17,5,0,0,0,290,592
47,Not married,Inadequately described,13,8,0,6,3,0,0,0,0,44,69
47,Not married,Not stated,3,3,5,0,0,0,0,0,0,24,48
47,Not married,Not applicable,250,157,233,147,70,22,11,4,3,816,1710
48,Married in a registered marriage,Managers,95,109,418,232,74,14,0,0,0,1803,2749
48,Married in a registered marriage,Professionals,74,64,215,107,22,6,4,0,0,719,1207
48,Married in a registered marriage,Technicians and Trades Workers,28,44,130,62,21,6,0,0,0,741,1025
